"imputed","time","var","value","Subgroup"
"No",2008.5,"Undiagnosed (Upper Bound)  ",1598.32763345069,"mode=non-MSM"
"No",2008.75,"Undiagnosed (Upper Bound)  ",1585.1224495874,"mode=non-MSM"
"No",2009,"Undiagnosed (Upper Bound)  ",1575.97587996325,"mode=non-MSM"
"No",2009.25,"Undiagnosed (Upper Bound)  ",1564.77934156978,"mode=non-MSM"
"No",2009.5,"Undiagnosed (Upper Bound)  ",1557.59242331325,"mode=non-MSM"
"No",2009.75,"Undiagnosed (Upper Bound)  ",1550.46581404522,"mode=non-MSM"
"No",2010,"Undiagnosed (Upper Bound)  ",1533.67752651908,"mode=non-MSM"
"No",2010.25,"Undiagnosed (Upper Bound)  ",1523.0955619516,"mode=non-MSM"
"No",2010.5,"Undiagnosed (Upper Bound)  ",1516.66589461085,"mode=non-MSM"
"No",2010.75,"Undiagnosed (Upper Bound)  ",1507.82129714901,"mode=non-MSM"
"No",2011,"Undiagnosed (Upper Bound)  ",1499.05348382083,"mode=non-MSM"
"No",2011.25,"Undiagnosed (Upper Bound)  ",1496.47124740529,"mode=non-MSM"
"No",2011.5,"Undiagnosed (Upper Bound)  ",1500.18909916013,"mode=non-MSM"
"No",2011.75,"Undiagnosed (Upper Bound)  ",1496.0324214082,"mode=non-MSM"
"No",2012,"Undiagnosed (Upper Bound)  ",1482.75786969068,"mode=non-MSM"
"No",2012.25,"Undiagnosed (Upper Bound)  ",1465.98030178865,"mode=non-MSM"
"No",2012.5,"Undiagnosed (Upper Bound)  ",1455.04418880728,"mode=non-MSM"
"No",2012.75,"Undiagnosed (Upper Bound)  ",1444.32734928608,"mode=non-MSM"
"No",2013,"Undiagnosed (Upper Bound)  ",1434.94990585869,"mode=non-MSM"
"No",2013.25,"Undiagnosed (Upper Bound)  ",1427.60260541787,"mode=non-MSM"
"No",2013.5,"Undiagnosed (Upper Bound)  ",1419.67080637015,"mode=non-MSM"
"No",2013.75,"Undiagnosed (Upper Bound)  ",1415.32331118327,"mode=non-MSM"
