"imputed","time","var","value","Subgroup"
"No",2010.5,"Undiagnosed (Upper Bound)  ",1310.1453330512,"mode=Hetero"
"No",2010.75,"Undiagnosed (Upper Bound)  ",1306.84648305675,"mode=Hetero"
"No",2011,"Undiagnosed (Upper Bound)  ",1304.46377613028,"mode=Hetero"
"No",2011.25,"Undiagnosed (Upper Bound)  ",1307.27689056992,"mode=Hetero"
"No",2011.5,"Undiagnosed (Upper Bound)  ",1316.5774947801,"mode=Hetero"
"No",2011.75,"Undiagnosed (Upper Bound)  ",1317.18484177721,"mode=Hetero"
"No",2012,"Undiagnosed (Upper Bound)  ",1306.66955288069,"mode=Hetero"
"No",2012.25,"Undiagnosed (Upper Bound)  ",1293.23825954075,"mode=Hetero"
"No",2012.5,"Undiagnosed (Upper Bound)  ",1284.62561995104,"mode=Hetero"
"No",2012.75,"Undiagnosed (Upper Bound)  ",1277.79637850398,"mode=Hetero"
"No",2013,"Undiagnosed (Upper Bound)  ",1273.92354882352,"mode=Hetero"
"No",2013.25,"Undiagnosed (Upper Bound)  ",1270.5977991071,"mode=Hetero"
"No",2013.5,"Undiagnosed (Upper Bound)  ",1266.72496565603,"mode=Hetero"
"No",2013.75,"Undiagnosed (Upper Bound)  ",1264.41126347263,"mode=Hetero"
